person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
39,197813,16,35000,13.99,0.18,14,647,0
42,184252,20,25000,20,0.14,14,664,1
40,199346,18,9000,7.51,0.05,16,620,0
36,92453,9,16000,8.94,0.17,12,651,0
47,202441,24,8775,8.49,0.04,12,615,0
36,205106,14,25000,7.51,0.12,13,694,0
41,205172,17,20000,11.11,0.1,11,610,0
46,98855,24,16000,10.99,0.16,16,671,0
41,107892,19,16000,10.95,0.15,15,658,0
42,211215,20,7000,12.99,0.03,13,663,0
44,211336,22,15000,7.66,0.07,17,684,0
41,167170,17,23000,14.96,0.14,12,573,1
38,210936,15,10000,11.26,0.05,17,656,0
44,169912,19,35000,16.49,0.21,15,634,1
47,214334,23,9000,10.99,0.04,17,695,0
46,216903,24,18000,9.91,0.08,11,649,0
41,216865,18,14000,5.99,0.06,11,694,0
37,218362,13,20000,13.85,0.09,17,695,0
40,219227,20,25000,16.07,0.11,12,651,0
38,120812,19,16000,11.01,0.13,11,660,0
48,223150,25,10000,20,0.04,14,620,0
36,223172,10,6000,10,0.03,15,667,0
37,223137,17,4000,10,0.02,11,659,0
47,225202,25,14000,8.9,0.06,16,649,0
40,225051,17,10000,7.9,0.04,17,706,0
37,131726,15,16000,13.11,0.12,13,591,0
38,118659,16,16000,16.4,0.13,15,596,1
43,235207,23,10000,12.73,0.04,12,643,0
44,240858,23,20000,7.51,0.08,11,705,0
40,18474,18,8000,7.14,0.43,12,487,1
36,145078,13,16000,13.06,0.11,16,597,0
37,241378,19,10000,13.8,0.04,16,684,0
38,240888,14,3000,7.68,0.01,15,677,0
47,245751,25,10000,13.06,0.04,13,573,0
37,246751,17,18000,10.39,0.07,14,598,0
36,207280,13,9400,15.62,0.05,11,521,1
42,360723,20,16000,9.63,0.04,15,639,0
42,269846,20,25000,11.86,0.09,15,667,0
43,84739,24,19200,11.01,0.23,11,681,0
40,301183,18,28000,7.9,0.09,13,714,0
39,301107,17,4000,15.23,0.01,13,613,0
37,300843,15,34000,14.79,0.11,16,658,0
37,89816,14,19200,12.87,0.21,12,617,1
36,286397,15,25000,15.95,0.09,17,673,1
45,108083,21,19200,11.01,0.18,12,574,0
40,330700,20,24500,10.99,0.07,13,704,0
36,348890,16,25000,15.65,0.07,16,564,0
37,294457,12,35000,18.39,0.12,14,630,1
40,361012,18,16000,14.17,0.04,14,579,0
40,41577,17,19275,14.5,0.46,11,664,1
38,376616,18,21600,11.01,0.06,16,630,0
42,381264,20,19400,11.01,0.05,13,695,0
36,314855,14,24000,10.62,0.08,16,611,1
39,373545,17,15000,15.65,0.04,11,569,1
39,390999,18,18000,14.96,0.05,14,663,0
42,433052,21,25000,9.99,0.06,14,575,0
45,65948,24,19425,11.99,0.29,17,640,1
41,458696,17,35000,13.49,0.08,14,558,0
41,533530,19,2500,15.31,0,11,667,0
40,660785,17,18000,11.12,0.03,12,739,0
40,661036,17,8000,10.75,0.01,14,643,0
37,721223,12,16000,10.25,0.02,14,599,0
42,600928,17,24000,18.43,0.04,11,667,1
42,721514,19,25000,14.74,0.03,11,696,0
43,936880,21,1000,8.94,0,11,657,0
38,46000,15,19750,13.92,0.43,16,585,1
37,961176,12,15000,11.36,0.02,17,655,0
36,994533,11,4200,11.01,0,16,649,0
42,47899,21,19750,10.65,0.41,14,674,1
37,1081139,15,25000,12.87,0.02,13,625,0
47,1635757,24,6600,7.74,0,17,591,0
36,12265,14,3250,11.49,0.26,15,645,1
44,1728974,20,6400,7.4,0,15,573,0
36,55014,14,19750,13.35,0.36,14,666,1
40,11372,22,2500,11.01,0.22,17,727,1
46,10510,24,1600,14.42,0.15,11,677,1
37,9850,15,1000,11.14,0.1,13,473,0
37,8104,16,1300,6.03,0.16,11,561,1
41,8000,15,2000,13.22,0.25,15,737,1
36,35726,13,6000,15.96,0.17,13,653,0
47,96414,22,16000,7.51,0.17,14,676,0
44,44165,23,1000,7.51,0.02,17,691,0
47,58865,24,2500,14.65,0.04,17,728,0
43,55872,21,5000,10.38,0.09,15,581,1
39,84921,16,12500,7.9,0.15,13,597,0
37,31021,16,7500,10.99,0.24,15,705,0
44,113951,23,4400,7.29,0.04,11,722,0
42,102682,22,5750,12.99,0.06,14,634,0
38,46118,18,1375,6.91,0.03,15,644,0
37,90573,11,15000,14.5,0.17,11,656,0
40,44002,18,3275,8.88,0.07,13,623,0
46,57369,25,6000,7.14,0.1,14,726,0
36,53287,12,15000,13.11,0.28,17,687,0
37,39759,16,8000,15.99,0.2,12,697,0
44,106684,25,8000,10.38,0.07,11,702,0
40,46499,17,7000,15.99,0.15,16,622,1
38,192784,13,14000,6.62,0.07,16,609,0
48,23925,25,7000,11.01,0.29,16,669,1
38,67073,17,11700,7.66,0.17,13,703,0
36,24919,12,4375,10.74,0.18,11,673,0
41,132989,19,30000,9.91,0.23,17,687,0
37,63300,15,14000,13.16,0.22,15,660,0
40,19825,16,2375,11.11,0.12,12,700,0
38,156842,17,30000,9.91,0.19,11,619,0
36,47641,11,2000,11.01,0.04,13,664,0
36,186926,15,30000,7.9,0.16,14,636,0
39,102215,18,9875,7.51,0.1,14,619,0
38,98276,17,11000,10.36,0.11,14,682,0
37,90507,13,6000,14.26,0.07,16,570,0
37,41176,17,8400,13.92,0.2,17,727,0
47,78901,26,3100,13.49,0.04,16,573,0
41,42793,19,1500,13.06,0.04,13,675,0
37,72806,15,3000,12.53,0.04,15,617,0
38,132710,20,12000,12.99,0.09,11,590,0
50,71311,29,22000,17.74,0.31,13,630,1
38,23529,15,2500,11.86,0.11,16,673,0
37,72799,18,16000,11.01,0.22,15,652,0
43,117832,22,24000,10.99,0.2,16,673,0
46,108938,27,20000,6.91,0.18,15,708,0
37,58669,14,7500,16.29,0.13,12,647,0
42,432619,23,25000,9.99,0.06,17,692,0
37,73335,17,10000,15.99,0.14,17,714,1
39,15333,16,2000,10.65,0.13,16,690,1
43,61201,21,11500,11.01,0.19,11,630,0
50,51223,27,5000,15.31,0.1,12,644,1
50,82734,26,10000,11.49,0.12,16,594,0
41,168685,15,15000,17.88,0.09,11,688,0
36,55436,13,10000,13.49,0.18,15,648,0
36,60690,14,7200,13.98,0.12,17,660,0
36,63254,12,7000,13.85,0.11,14,561,1
48,50732,26,5000,7.29,0.1,14,669,0
36,46976,15,2400,18.39,0.05,13,562,0
36,41273,14,12000,11.36,0.29,16,612,1
38,57196,17,4775,11.01,0.08,14,582,0
38,51662,16,4600,11.01,0.09,17,665,0
37,97006,15,25000,13.11,0.26,16,700,1
37,130610,16,20000,16.32,0.15,13,705,1
36,75369,14,8000,11.12,0.11,12,673,0
36,69212,14,6200,11.01,0.09,13,601,1
38,21134,19,4375,7.51,0.21,13,715,1
37,91197,14,10000,11.01,0.11,17,655,0
37,51330,12,12000,11.01,0.23,14,557,0
36,33159,16,4500,7.66,0.14,14,608,0
44,168723,20,21500,11.83,0.13,11,541,0
41,83847,15,4000,16.29,0.05,13,540,1
47,53796,24,8000,11.01,0.15,15,662,1
37,55135,14,9000,11.71,0.16,16,651,1
44,69512,23,4200,11.01,0.06,11,701,0
37,121262,16,6000,11.99,0.05,13,654,0
41,49083,20,9200,7.49,0.19,15,668,0
47,45358,26,7400,8,0.16,15,717,0
36,133176,13,9000,11.01,0.07,13,653,0
39,38410,15,6400,11.49,0.17,16,708,0
38,241072,19,20000,11.48,0.08,11,487,0
44,72869,25,15000,11.01,0.21,11,611,0
40,77528,19,12000,10.25,0.15,12,637,0
36,58726,12,1500,13.92,0.03,11,515,1
39,48857,19,6000,14.54,0.12,11,686,0
42,48590,17,2500,5.42,0.05,12,564,0
36,30902,12,3000,8.7,0.1,14,698,0
38,79027,14,11500,13.92,0.15,14,630,0
41,114835,17,21600,13.92,0.19,12,685,0
40,60932,21,6000,14.96,0.1,15,746,0
38,126842,16,14000,6.03,0.11,14,644,0
36,145243,13,14500,5.42,0.1,13,709,0
36,156879,11,12000,11.01,0.08,14,615,0
39,67282,18,24000,12.53,0.36,11,655,1
41,27064,15,3500,13.61,0.13,13,675,0
37,87255,13,1600,13.92,0.02,12,694,0
45,54908,26,14000,6.62,0.25,12,581,0
38,89972,17,18000,14.35,0.2,17,537,0
39,220363,16,12500,5.42,0.06,11,544,0
38,25094,14,6250,11.01,0.25,15,656,0
47,78586,25,7000,14.35,0.09,17,659,0
37,28699,14,7000,6.03,0.24,12,605,0
36,258024,15,9400,15.62,0.04,12,699,0
39,33522,18,4800,8.59,0.14,13,713,0
40,37007,13,10625,11.01,0.29,13,560,1
46,60682,24,4350,10.99,0.07,16,670,0
40,89543,14,7125,6.62,0.08,14,610,0
41,47141,16,7500,8.49,0.16,12,461,0
36,75993,14,2400,7.49,0.03,14,686,0
37,117228,16,10000,11.01,0.09,15,628,0
38,64338,14,8000,11.01,0.12,15,580,0
40,52490,21,15000,16,0.29,17,677,0
36,994605,13,4200,11.01,0,13,481,0
47,22924,22,2000,7.29,0.09,11,674,0
38,96617,16,2500,10.99,0.03,13,725,0
42,137533,20,19200,11.36,0.14,17,617,0
38,98300,16,10000,14.27,0.1,11,723,0
42,78441,19,22750,8.9,0.29,17,562,0
44,45484,20,3500,12.87,0.08,13,622,0
48,34607,23,7500,7.74,0.22,17,679,0
38,72959,15,6000,14.96,0.08,11,580,0
36,64827,12,8000,11.01,0.12,11,699,1
36,301158,11,20000,7.88,0.07,17,665,0
47,22639,26,3000,5.42,0.13,13,679,1
43,44328,20,9000,5.79,0.2,14,690,0
37,68396,14,17000,8.7,0.25,11,683,0
38,89678,13,9000,12.84,0.1,15,647,0
46,72742,23,3600,6.99,0.05,13,639,0
39,242374,16,13500,11.49,0.06,16,605,0
50,24124,26,4000,11.01,0.17,11,705,1
37,90407,11,7500,7.05,0.08,14,690,0
39,46466,14,7000,11.49,0.15,16,528,0
45,84775,21,6000,7.9,0.07,12,694,0
40,97110,21,6000,8.94,0.06,11,636,0
40,86625,10,6000,9.63,0.07,14,636,0
48,37224,24,2100,12.42,0.06,16,693,0
36,78978,14,6500,5.79,0.08,12,614,0
38,142643,18,11400,10.59,0.08,16,726,0
40,48804,18,13750,8.88,0.28,14,635,0
38,36870,16,2200,11.01,0.06,15,571,0
43,94361,21,15000,14.46,0.16,13,652,1
36,35945,18,1200,12.42,0.03,11,635,0
37,175346,17,11375,10.99,0.06,11,571,1
42,151217,22,35000,7.9,0.23,17,675,0
40,40615,19,13775,12.98,0.34,11,685,1
37,937126,14,7500,12.18,0.01,13,692,0
37,106582,18,25000,19.66,0.23,15,750,1
40,84922,13,18000,7.9,0.21,14,727,0
40,280587,14,15000,11.83,0.05,12,618,0
49,92822,26,15000,14.84,0.16,11,668,0
43,480837,21,28000,9.91,0.06,11,702,0
40,151146,17,10200,7.49,0.07,14,721,0
41,51551,17,5000,7.49,0.1,12,646,0
36,62501,17,4775,11.14,0.08,11,699,0
38,36995,15,8000,11.01,0.22,12,665,0
47,63234,24,12000,7.29,0.19,13,513,0
43,67442,21,10000,6.03,0.15,11,658,0
42,94822,21,20000,10.99,0.21,12,721,0
42,121124,20,5000,14.26,0.04,12,634,0
37,88421,18,11500,12.21,0.13,13,707,0
37,76772,12,14900,9.63,0.19,17,630,0
41,65893,15,5000,13.23,0.08,12,599,1
38,80358,15,5000,12.92,0.06,16,643,1
43,66705,22,11750,10.99,0.18,16,692,0
42,58876,19,3500,14.35,0.06,17,564,0
40,114916,17,17000,10,0.15,12,704,0
44,75908,20,10000,16.82,0.13,15,697,1
40,56680,14,20000,14.61,0.35,13,540,1
38,74399,18,1000,9.45,0.01,12,681,0
47,63675,26,6000,10.99,0.09,14,658,0
41,120926,19,12000,10.74,0.1,12,587,0
45,143857,23,5000,11.49,0.03,13,718,0
43,55997,23,13000,15.7,0.23,15,617,1
41,46963,20,8875,19.03,0.19,11,698,0
42,38544,22,7200,11.99,0.19,16,734,0
48,72975,24,2500,7.29,0.03,13,701,0
41,124600,20,20000,14.61,0.16,16,652,1
40,163972,16,21000,9.99,0.13,13,623,0
36,51319,15,2000,15.62,0.04,14,613,0
40,82658,15,7000,7.51,0.08,16,672,0
38,23715,15,6000,15.99,0.25,12,654,1
36,36178,16,1250,11.83,0.03,11,643,0
37,16000,16,4000,9.99,0.25,13,724,1
36,88307,16,24000,14.09,0.27,16,699,1
44,144912,20,4000,11.01,0.03,14,699,0
36,180825,11,10000,11.01,0.06,14,695,0
37,61185,15,5000,11.89,0.08,12,614,0
37,66137,15,8000,11.01,0.12,15,596,0
42,36995,23,8000,14.96,0.22,12,727,0
40,115148,18,5000,10.65,0.04,11,553,0
39,58602,21,3000,5.42,0.05,16,663,0
39,29924,18,3000,14.12,0.1,12,647,1
37,224131,15,3000,6.39,0.01,13,695,0
37,54867,19,7200,9.63,0.13,11,650,0
36,97183,13,6000,11.01,0.06,14,681,0
39,42877,19,8000,13.22,0.19,16,527,0
37,78886,12,9000,6.91,0.11,14,686,0
37,49105,13,12000,9.91,0.24,15,676,0
41,36718,17,8875,5.42,0.24,16,609,0
41,458692,18,35000,13.49,0.08,16,676,0
45,52002,25,7475,13.49,0.14,13,690,0
37,30726,14,2775,15.65,0.09,12,736,1
37,156931,14,13000,9.88,0.08,14,619,0
37,108958,12,12000,7.51,0.11,11,653,0
36,41719,13,5000,10.65,0.12,15,715,0
50,145406,29,5575,15.2,0.04,17,651,0
44,63363,19,10000,14.11,0.16,12,604,1
37,70806,14,18200,10.99,0.26,17,528,1
42,64118,21,21000,10.38,0.33,15,687,0
37,30023,16,5000,14.65,0.17,15,629,0
46,404281,21,9000,11.49,0.02,14,673,0
44,100480,23,12000,16,0.12,12,642,1
36,44438,13,2500,9.76,0.06,12,670,0
41,123502,17,8800,11.58,0.07,11,623,0
40,27049,21,1500,11.12,0.06,17,621,0
38,94716,16,6250,6.76,0.07,16,560,0
39,61139,16,8000,7.68,0.13,11,667,0
44,96947,20,25000,15.33,0.26,11,721,0
36,102734,13,3500,12.69,0.03,13,539,0
41,29903,20,4000,16.07,0.13,16,653,1
38,152069,19,2400,11.01,0.02,14,613,0
36,37841,18,8000,14.11,0.21,14,730,1
37,60571,14,15000,13.22,0.25,15,633,0
38,36995,13,10000,11.22,0.27,14,641,0
42,39727,18,10000,11.71,0.25,14,610,1
36,19094,14,5000,13.92,0.26,11,646,1
37,25094,16,5000,11.01,0.2,14,630,0
36,175029,13,5000,9.62,0.03,12,688,0
36,87508,13,8000,6.92,0.09,16,686,0
36,21202,12,1200,13.06,0.06,14,584,0
36,83910,13,15600,10.99,0.19,12,675,0
47,65551,26,15000,11.71,0.23,16,613,0
36,72983,9,15000,11.01,0.21,12,479,0
37,103314,11,35000,8.9,0.34,17,642,1
36,39669,16,5000,10.62,0.13,13,712,0
41,68230,20,12800,11.48,0.19,12,683,0
40,88312,13,9975,16.29,0.11,17,684,1
37,32967,16,2000,13.16,0.06,12,694,0
47,61094,29,4000,11.01,0.07,17,685,0
46,73072,22,5000,11.72,0.07,13,682,0
44,74194,21,11000,16.02,0.15,12,619,1
37,50996,13,8400,13.49,0.16,14,702,0
46,87513,23,17000,8.88,0.19,14,678,0
36,29692,13,1500,9.63,0.05,14,621,0
39,91049,18,14400,12.53,0.16,15,698,0
41,63177,18,5000,12.84,0.08,13,635,1
38,22647,16,3000,13.23,0.13,17,656,1
49,145191,25,12000,10.99,0.08,12,680,0
36,30022,15,9925,13.06,0.33,12,697,1
40,67131,17,18000,7.88,0.27,14,684,1
40,179191,20,5000,6.03,0.03,11,708,0
39,117506,16,3000,9.25,0.03,13,600,0
40,72498,15,5500,7.14,0.08,14,638,0
46,59793,24,2800,10.59,0.05,14,684,0
36,70546,15,5000,6.62,0.07,17,594,0
48,169005,27,18000,9.99,0.11,12,652,0
37,36820,15,10000,9.25,0.27,13,633,1
36,119064,13,20000,16.35,0.17,12,665,0
46,106941,25,30000,18.39,0.28,16,744,1
40,78111,15,3000,7.74,0.04,17,682,0
36,29742,15,4000,14.72,0.13,12,654,0
38,79154,16,7000,7.88,0.09,17,692,0
49,18921,26,2400,9.91,0.13,13,626,1
49,78671,31,10000,16.49,0.13,12,562,1
36,38269,11,2500,8.9,0.07,15,606,0
36,72962,15,8000,13.92,0.11,14,675,0
41,55832,19,4600,10.99,0.08,14,651,0
38,67075,16,14000,11.48,0.21,14,628,0
38,25808,20,3500,12.61,0.14,12,627,0
39,77802,17,4800,12.73,0.06,11,702,0
39,88452,15,10000,7.51,0.11,13,641,0
38,21480,16,1000,16.29,0.05,13,587,0
36,216811,15,20000,11.48,0.09,15,561,1
42,85056,21,12000,11.01,0.14,17,703,0
36,72381,14,21000,15.62,0.29,14,652,0
47,121130,24,2500,9.99,0.02,16,585,0
40,181064,17,12000,10.37,0.07,15,661,0
40,65846,21,12000,10.62,0.18,17,697,0
40,30291,19,2700,14.27,0.09,11,649,0
37,55036,18,8000,9.63,0.15,14,670,0
41,136826,18,12000,16,0.09,15,645,1
40,80226,16,6125,14.65,0.08,13,670,0
40,61037,19,12000,11.01,0.2,17,670,0
38,110315,16,9000,12.68,0.08,11,686,0
37,73077,18,12000,12.73,0.16,17,645,0
40,120892,18,8000,9.99,0.07,17,632,0
38,114955,19,14000,17.74,0.12,17,686,0
44,58555,23,17500,12.18,0.3,11,638,0
40,159429,17,11200,12.68,0.07,11,535,0
40,104057,21,20000,14.54,0.19,13,586,1
39,29344,15,8500,7.49,0.29,12,547,1
43,65475,22,9000,15.65,0.14,14,721,1
37,144734,12,20000,14.84,0.14,11,656,0
43,166589,20,9900,6.99,0.06,14,624,0
42,90878,18,17000,7.9,0.19,13,686,0
37,97107,18,13000,6.62,0.13,16,673,0
41,111331,21,12000,7.66,0.11,13,705,0
36,164453,16,4800,14.72,0.03,12,595,0
41,84873,18,10000,7.88,0.12,17,641,0
36,516694,15,25000,13.8,0.05,11,513,0
44,58843,20,5000,13.43,0.08,17,607,0
44,114811,23,10000,10.95,0.09,11,668,0
40,79054,16,5000,9.63,0.06,17,673,0
41,45430,17,6000,12.99,0.13,11,663,0
39,63788,17,5000,11.01,0.08,12,686,0
37,79248,16,12000,13.98,0.15,12,667,0
38,168975,17,25000,9.99,0.15,13,578,0
43,52223,17,15000,8.88,0.29,15,678,0
43,421034,17,18000,11.49,0.04,14,697,0
40,56244,19,10000,7.9,0.18,16,705,0
39,54891,20,12000,14.72,0.22,13,725,0
36,78783,14,7000,11.49,0.09,15,664,0
36,166521,13,10000,13.98,0.06,15,597,0
40,105077,19,10000,10.25,0.1,14,629,0
47,57415,25,7500,6.62,0.13,13,655,0
44,47126,20,6825,8.9,0.14,11,626,0
37,48834,15,15000,11.48,0.31,17,614,0
41,53032,17,15000,12.73,0.28,15,690,1
37,82957,15,3600,15.23,0.04,11,638,0
39,22955,19,1200,14.74,0.05,17,721,1
36,112547,10,12000,13.48,0.11,13,648,0
40,64314,19,6600,14.54,0.1,17,698,1
36,163068,14,2500,14.91,0.02,17,701,0
38,44257,15,6000,13.99,0.14,12,699,0
36,193168,15,24000,14.96,0.12,15,635,0
39,88399,14,5000,11.86,0.06,16,695,1
36,74155,9,10000,10.25,0.13,14,687,0
42,55221,19,18200,10.83,0.33,16,597,1
39,391019,15,18000,14.96,0.05,17,692,0
42,16895,17,2500,11.01,0.15,15,696,1
38,43093,11,5600,11.11,0.13,17,655,0
38,72430,16,18125,14.84,0.25,13,585,1
37,26748,15,3000,12.18,0.11,14,747,0
38,82384,12,5000,11.01,0.06,13,528,0
39,49280,14,1000,10.37,0.02,16,521,0
39,97037,17,5600,13.43,0.06,17,609,0
37,56997,14,8000,15.21,0.14,15,666,0
48,145015,26,3600,11.01,0.02,16,667,0
46,217194,24,18000,9.91,0.08,12,585,0
43,62482,23,1500,11.86,0.02,12,692,0
42,78378,19,30000,19.03,0.38,14,687,1
41,29714,19,1500,11.01,0.05,14,686,0
37,39628,11,10000,13.79,0.25,14,702,1
39,180785,19,30000,8.9,0.17,11,678,0
37,27096,16,3800,11.01,0.14,11,550,1
41,108893,17,3000,7.14,0.03,17,589,0
45,73300,27,25000,9.99,0.34,14,711,1
40,52544,17,2500,12.84,0.05,14,722,0
42,61641,19,4200,7.49,0.07,14,632,0
38,36945,17,3000,13.85,0.08,14,695,1
48,80158,24,6000,11.89,0.07,16,608,0
38,48756,18,10000,5.99,0.21,17,616,0
46,73021,20,15000,16.32,0.21,16,629,0
46,68149,23,6000,11.01,0.09,13,759,0
43,14936,21,1950,11.01,0.13,11,636,1
36,65529,17,18200,18.25,0.28,12,602,1
41,29557,18,4500,12.99,0.15,12,607,0
42,47263,17,13000,11.01,0.28,17,674,1
45,78193,26,6000,7.29,0.08,12,555,0
43,135511,24,25000,14.96,0.18,16,562,0
38,15187,15,4800,7.29,0.32,12,540,1
36,59578,17,12000,13.99,0.2,13,608,0
36,53727,12,8000,17.49,0.15,15,677,1
38,120904,16,25000,14.96,0.21,11,610,0
40,40851,18,1000,11.01,0.02,15,630,0
37,109034,16,4000,6.62,0.04,15,690,0
42,721408,18,25000,14.74,0.03,16,656,0
38,241127,17,3000,7.68,0.01,12,684,0
38,132929,17,16000,11.99,0.12,13,535,0
36,111163,15,4000,7.29,0.04,13,681,0
42,121647,16,25000,16.15,0.21,14,693,1
40,63352,17,15000,18.62,0.24,16,617,1
144,7200766,124,5000,12.73,0,25,850,0
58,1080918,40,19600,13.98,0.02,28,688,0
65,92502,43,35000,10.99,0.38,27,735,1
51,802050,26,10000,13.98,0.01,22,760,0
53,103338,30,35000,15.65,0.34,19,649,1
58,130995,33,35000,14.91,0.27,19,740,1
51,600734,33,20000,10.37,0.03,19,683,0
53,366923,31,5000,8.88,0.01,29,699,0
66,360994,44,28000,6.62,0.08,23,731,0
61,193233,43,30000,11.01,0.16,27,734,0
54,65135,34,29850,11.01,0.46,28,637,1
51,312914,29,14000,7.66,0.04,26,601,0
66,73126,42,27050,11.01,0.37,28,719,1
57,18747,34,3000,12.68,0.16,23,676,1
59,210967,37,12000,10.59,0.06,27,656,0
51,184501,27,25000,15.58,0.14,23,707,1
62,83162,44,24250,12.73,0.29,28,692,1
51,20994,30,1000,11.11,0.05,22,638,0
53,84871,32,24000,16.77,0.28,20,568,1
54,93355,30,24000,13.49,0.26,21,702,1
66,52410,45,22250,14.59,0.42,23,672,1
60,55982,36,20000,10,0.36,20,647,1
54,61146,31,20000,7.9,0.33,20,714,1
55,61231,33,20000,7.51,0.33,30,660,1
52,66832,31,20000,7.49,0.3,25,704,1
61,62093,40,20000,14.09,0.32,21,727,1
52,71397,32,20000,15.58,0.28,22,708,1
55,90925,31,20000,11.83,0.22,23,659,0
62,92429,36,20000,16.77,0.22,29,690,1
64,126989,41,20000,18.64,0.16,30,631,0
52,27942,29,6000,13.49,0.21,21,715,0
51,22863,30,1000,14.65,0.04,20,707,1
52,60964,29,18000,14.59,0.3,25,623,1
51,97221,32,18000,18.78,0.19,19,648,0
52,102010,30,18000,8.49,0.18,24,702,0
51,54939,25,16000,7.9,0.29,19,560,1
54,41397,32,1000,10.65,0.02,29,702,1
70,36838,47,1000,17.49,0.03,21,643,1
55,65580,27,1000,13.99,0.02,27,672,1
52,103180,29,1000,8.9,0.01,28,642,0
52,19532,30,1200,11.01,0.06,20,711,1
58,41332,37,1500,14.79,0.04,28,679,0
52,66019,34,1500,8.49,0.02,24,735,1
51,70619,28,1500,19.03,0.02,22,645,1
58,53297,38,1800,14.96,0.03,21,715,0
54,36090,34,2500,11.71,0.07,24,743,0
60,118615,39,15000,16.29,0.13,25,631,1
53,166538,34,15000,12.69,0.09,21,715,1
58,62551,33,13500,11.58,0.22,21,750,0
51,46566,27,13000,12.42,0.28,18,668,1
55,47753,35,13000,11.48,0.27,27,715,1
53,32910,30,2500,11.01,0.08,28,639,0
57,32365,37,2500,13.48,0.08,18,632,0
60,35675,35,2500,15.33,0.07,27,650,1
58,48809,29,2500,10.37,0.05,27,638,0
57,20300,37,3000,10.38,0.15,20,712,1
51,45772,27,3000,10.62,0.07,30,722,1
57,55491,34,3000,9.91,0.05,20,719,0
78,58463,57,3000,7.51,0.05,25,754,0
51,60925,28,12000,10.37,0.2,25,658,0
53,41702,29,10000,10.39,0.24,30,755,1
65,70759,41,3000,11.01,0.04,27,667,0
58,34009,33,3500,16,0.1,21,672,1
70,49419,46,3600,15.23,0.07,19,712,0
66,47014,44,11000,5.42,0.23,19,743,0
52,58544,32,11000,12.73,0.19,22,684,0
52,102892,31,11000,12.42,0.11,25,685,0
69,45454,49,10750,14.59,0.24,27,770,0
65,56322,44,10500,16.32,0.19,24,701,0
58,24991,31,4000,9.99,0.16,30,650,0
55,30598,34,4000,13.92,0.13,27,663,0
53,49061,31,4000,12.99,0.08,22,697,0
54,48124,29,20000,10.71,0.42,19,704,0
53,29562,26,4400,12.42,0.15,23,732,0
59,48675,37,3600,7.49,0.07,24,618,0
53,72980,32,4425,8.9,0.06,29,690,0
52,61034,29,4500,11.89,0.07,25,718,0
58,87259,39,4500,11.01,0.05,18,700,0
52,110029,31,4500,14.72,0.04,28,631,0
60,38908,35,4650,13.23,0.12,27,671,0
64,56272,44,4800,11.09,0.09,24,759,0
69,97535,48,4800,14.79,0.05,22,784,0
54,129725,34,10000,9.91,0.08,20,744,0
56,181110,31,10000,13.49,0.06,20,668,0
73,51415,47,5000,7.49,0.1,28,706,0
52,37150,32,5000,12.73,0.13,18,712,0
70,36738,43,5000,10.96,0.14,28,728,0
60,45700,35,10000,6.54,0.22,27,596,1
70,53308,50,7000,11.66,0.13,24,651,0
51,120023,27,9000,11.49,0.07,22,566,0
51,73504,27,8500,5.79,0.12,18,681,0
57,69090,31,5000,15.96,0.07,24,727,0
58,54761,35,3500,6.76,0.06,20,730,0
52,78637,30,5000,11.26,0.06,25,722,0
53,106767,31,5000,8.49,0.05,25,664,0
58,55708,38,6000,12.99,0.11,25,677,0
53,56460,28,4925,11.71,0.09,28,660,0
63,45566,43,5450,15.96,0.12,22,662,1
51,57067,33,11600,8.94,0.2,30,727,0
55,58697,36,5500,10.62,0.09,22,679,1
53,55194,29,5600,13.79,0.1,22,712,0
51,51152,29,15000,13.99,0.29,20,674,1
55,66062,33,5800,6.76,0.09,24,725,0
69,29825,47,6000,6.62,0.2,20,720,0
54,58468,28,6000,8,0.1,20,730,0
52,43018,28,6000,11.01,0.14,22,639,0
60,59850,36,12000,13.79,0.2,30,619,0
62,80473,40,6000,11.01,0.07,23,661,0
53,61102,31,4500,11.01,0.07,18,646,0
51,118380,26,6000,15.96,0.05,23,687,0
53,132972,32,6000,7.9,0.05,23,683,0
56,24016,30,6025,11.71,0.25,19,678,1
52,91601,29,6125,7.74,0.07,18,721,0
51,85981,32,7000,11.01,0.08,21,712,0
52,87091,29,7000,16.82,0.08,28,707,1
52,63244,33,9600,8.49,0.15,19,736,0
54,63553,36,1000,10,0.02,26,742,0
52,181320,28,7000,6.99,0.04,28,642,0
57,205028,35,6300,13.11,0.03,26,615,0
94,29738,76,6500,11.01,0.22,27,773,0
52,63561,26,10000,11.01,0.16,29,669,0
57,85080,37,6600,10.99,0.08,21,692,0
61,64516,39,7000,7.49,0.11,23,765,0
57,94036,35,6625,7.66,0.07,29,694,0
57,64312,34,5800,13.16,0.09,30,666,0
80,77894,62,6800,11.71,0.09,25,673,0
66,51533,44,6475,9.99,0.13,24,728,0
53,34453,26,7000,6,0.2,26,609,0
59,66850,38,1000,10.59,0.01,29,693,0
66,48899,42,7000,15.68,0.14,29,686,1
51,66734,29,16750,15.2,0.25,21,675,0
58,59833,33,7500,13.55,0.13,24,581,1
54,28403,31,7500,11.89,0.26,22,549,1
56,78919,31,7700,5.42,0.1,24,659,0
52,63233,30,17000,7.88,0.27,18,601,1
73,90678,47,7800,11.01,0.09,24,696,0
51,34474,29,8000,11.86,0.23,26,617,0
